,price,brand,year,title_status,mileage,color,state,country,condition
956,14900,dodge,2019,clean vehicle,39515.0,red,florida, usa,21 hours left
957,16700,dodge,2019,clean vehicle,22074.0,orange,virginia, usa,2 days left
958,16300,dodge,2019,clean vehicle,28782.0,white,florida, usa,21 hours left
959,25800,dodge,2019,clean vehicle,30092.0,red,north carolina, usa,21 hours left
960,23800,dodge,2019,clean vehicle,26443.0,black,north carolina, usa,21 hours left
961,16800,dodge,2019,clean vehicle,28981.0,red,north carolina, usa,21 hours left
962,15500,dodge,2019,clean vehicle,32865.0,white,north carolina, usa,21 hours left
963,6000,dodge,2014,clean vehicle,117258.0,blue,florida, usa,23 hours left
964,26900,dodge,2019,clean vehicle,16397.0,white,arizona, usa,20 hours left
965,16900,dodge,2019,clean vehicle,16176.0,white,arizona, usa,20 hours left
966,19500,dodge,2019,clean vehicle,1091.0,gray,arizona, usa,20 hours left
967,15400,dodge,2019,clean vehicle,17472.0,black,arizona, usa,20 hours left
968,2300,dodge,2012,clean vehicle,123882.0,white,texas, usa,7 hours left
969,17000,dodge,2019,clean vehicle,10341.0,red,california, usa,1 days left
970,34000,dodge,2019,clean vehicle,19695.0,black,new jersey, usa,2 hours left
971,13700,dodge,2017,clean vehicle,51041.0,black,pennsylvania, usa,1 days left
972,19100,dodge,2018,clean vehicle,22646.0,white,west virginia, usa,2 days left
973,11800,dodge,2018,clean vehicle,18138.0,white,west virginia, usa,2 days left
974,27500,dodge,2019,clean vehicle,23987.0,gray,nevada, usa,6 hours left
975,26900,dodge,2019,clean vehicle,17160.0,black,nevada, usa,6 hours left
976,27100,dodge,2019,clean vehicle,26929.0,white,nevada, usa,6 hours left
977,27200,dodge,2019,clean vehicle,25815.0,white,nevada, usa,6 hours left
978,9000,dodge,2017,clean vehicle,81992.0,silver,florida, usa,4 days left
979,22500,dodge,2019,clean vehicle,5000.0,gray,south carolina, usa,21 hours left
980,7700,dodge,2015,clean vehicle,62683.0,white,west virginia, usa,2 days left
981,4500,dodge,2013,clean vehicle,107224.0,white,florida, usa,4 days left
982,2200,dodge,2013,salvage insurance,184905.0,gray,illinois, usa,16 hours left
983,21500,dodge,2019,clean vehicle,35153.0,black,pennsylvania, usa,6 days left
984,18800,dodge,2019,clean vehicle,26474.0,orange,pennsylvania, usa,6 days left
985,21800,dodge,2019,clean vehicle,30943.0,red,pennsylvania, usa,6 days left
986,20300,dodge,2019,clean vehicle,17154.0,black,pennsylvania, usa,6 days left
987,8200,dodge,2016,clean vehicle,79637.0,white,south carolina, usa,21 hours left
988,19000,dodge,2019,clean vehicle,12123.0,red,pennsylvania, usa,6 days left
989,8400,dodge,2016,clean vehicle,107822.0,blue,south carolina, usa,21 hours left
990,19500,dodge,2019,clean vehicle,10221.0,blue,pennsylvania, usa,6 days left
991,7000,dodge,2015,clean vehicle,95278.0,blue,south carolina, usa,21 hours left
992,19500,dodge,2019,clean vehicle,13457.0,gray,pennsylvania, usa,6 days left
993,8500,dodge,2014,clean vehicle,69936.0,blue,missouri, usa,21 hours left
994,20500,dodge,2019,clean vehicle,13520.0,gray,pennsylvania, usa,6 days left
995,4900,dodge,2014,clean vehicle,96922.0,silver,south carolina, usa,21 hours left
996,20800,dodge,2014,clean vehicle,72594.0,black,missouri, usa,21 hours left
997,28500,dodge,2019,clean vehicle,17896.0,silver,pennsylvania, usa,6 days left
998,21900,dodge,2019,clean vehicle,11088.0,silver,pennsylvania, usa,6 days left
999,15800,dodge,2019,clean vehicle,29567.0,black,nevada, usa,2 days left
1000,33000,dodge,2019,clean vehicle,15655.0,white,colorado, usa,16 hours left
1001,22700,dodge,2019,clean vehicle,26428.0,black,nevada, usa,2 days left
1002,21900,dodge,2019,clean vehicle,29003.0,white,pennsylvania, usa,6 days left
1003,19300,dodge,2019,clean vehicle,32229.0,red,pennsylvania, usa,6 days left
1004,30700,dodge,2019,clean vehicle,26503.0,black,nevada, usa,2 days left
1005,19300,dodge,2019,clean vehicle,15446.0,black,pennsylvania, usa,6 days left
1006,13750,dodge,2014,clean vehicle,128556.0,white,california, usa,5 hours left
1007,16400,dodge,2019,clean vehicle,23369.0,silver,nevada, usa,2 days left
1008,19500,dodge,2019,clean vehicle,8767.0,black,pennsylvania, usa,6 days left
1009,15100,dodge,2019,clean vehicle,48319.0,white,nevada, usa,2 days left
1010,28500,dodge,2019,clean vehicle,15275.0,black,pennsylvania, usa,6 days left
1011,15300,dodge,2019,clean vehicle,33826.0,white,nevada, usa,2 days left
1012,20300,dodge,2019,clean vehicle,16679.0,white,pennsylvania, usa,6 days left
1013,22000,dodge,2019,clean vehicle,26184.0,gray,pennsylvania, usa,6 days left
1014,16700,dodge,2019,clean vehicle,21203.0,gray,nevada, usa,2 days left
1015,19300,dodge,2019,clean vehicle,17870.0,black,pennsylvania, usa,6 days left
1016,34100,dodge,2019,clean vehicle,17909.0,gray,michigan, usa,21 hours left
1017,14600,dodge,2019,clean vehicle,41126.0,silver,nevada, usa,2 days left
1018,18200,dodge,2019,clean vehicle,14098.0,red,pennsylvania, usa,6 days left
1019,33800,dodge,2019,clean vehicle,15003.0,black,michigan, usa,21 hours left
1020,15900,dodge,2019,clean vehicle,29105.0,black,nevada, usa,2 days left
1021,16500,dodge,2019,clean vehicle,34794.0,black,pennsylvania, usa,6 days left
1022,29600,dodge,2019,clean vehicle,20034.0,silver,michigan, usa,21 hours left
1023,14100,dodge,2019,clean vehicle,46942.0,black,nevada, usa,2 days left
1024,18200,dodge,2019,clean vehicle,14753.0,white,pennsylvania, usa,6 days left
1025,18200,dodge,2019,clean vehicle,14359.0,black,pennsylvania, usa,6 days left
1026,24300,dodge,2019,clean vehicle,34922.0,black,michigan, usa,21 hours left
1027,15400,dodge,2019,clean vehicle,20944.0,white,nevada, usa,2 days left
1028,19000,dodge,2019,clean vehicle,9877.0,white,pennsylvania, usa,6 days left
1029,19000,dodge,2019,clean vehicle,8949.0,black,pennsylvania, usa,6 days left
1030,27800,dodge,2017,clean vehicle,13627.0,gray,georgia, usa,21 hours left
1031,18200,dodge,2019,clean vehicle,18291.0,blue,pennsylvania, usa,6 days left
1032,15000,dodge,2018,clean vehicle,38029.0,white,pennsylvania, usa,6 days left
1033,19200,dodge,2017,clean vehicle,32593.0,gray,michigan, usa,21 hours left
1034,15500,dodge,2018,clean vehicle,37352.0,red,pennsylvania, usa,6 days left
1035,24900,dodge,2017,clean vehicle,23030.0,green,michigan, usa,21 hours left
1036,15500,dodge,2018,clean vehicle,30671.0,red,pennsylvania, usa,6 days left
1037,7600,dodge,2012,salvage insurance,79544.0,white,texas, usa,17 hours left
1038,18400,dodge,2017,clean vehicle,15027.0,black,michigan, usa,21 hours left
1039,14700,dodge,2018,clean vehicle,29115.0,white,florida, usa,24 hours left
1040,3900,dodge,2015,clean vehicle,93604.0,white,florida, usa,2 days left
1041,5200,dodge,2015,clean vehicle,100203.0,black,florida, usa,2 days left
1042,17200,dodge,2019,clean vehicle,35401.0,silver,minnesota, usa,14 hours left
1043,18700,dodge,2019,clean vehicle,20279.0,red,minnesota, usa,14 hours left
1044,32000,dodge,2019,clean vehicle,26090.0,red,minnesota, usa,14 hours left
1045,14500,dodge,2015,clean vehicle,107924.0,white,michigan, usa,21 hours left
1046,19400,dodge,2019,clean vehicle,14906.0,black,minnesota, usa,14 hours left
1047,17300,dodge,2019,clean vehicle,34407.0,black,minnesota, usa,14 hours left
1048,16700,dodge,2019,clean vehicle,18049.0,orange,minnesota, usa,14 hours left
1049,19100,dodge,2019,clean vehicle,18132.0,white,minnesota, usa,14 hours left
1050,11100,dodge,2013,clean vehicle,109176.0,black,illinois, usa,21 hours left
1051,32000,dodge,2019,clean vehicle,25456.0,black,minnesota, usa,14 hours left
1052,16900,dodge,2019,clean vehicle,38375.0,silver,minnesota, usa,14 hours left
1053,18000,dodge,2017,clean vehicle,39792.0,blue,massachusetts, usa,6 days left
1054,17800,dodge,2019,clean vehicle,30403.0,white,minnesota, usa,14 hours left
1055,18000,dodge,2019,clean vehicle,28252.0,white,minnesota, usa,14 hours left
1056,17500,dodge,2019,clean vehicle,31904.0,white,minnesota, usa,14 hours left
1057,14500,dodge,2018,clean vehicle,24336.0,silver,nevada, usa,2 days left
1058,18500,dodge,2019,clean vehicle,23961.0,silver,minnesota, usa,14 hours left
1059,18600,dodge,2019,clean vehicle,22919.0,silver,minnesota, usa,14 hours left
1060,32000,dodge,2019,clean vehicle,22863.0,red,minnesota, usa,14 hours left
1061,17000,dodge,2019,clean vehicle,38817.0,black,minnesota, usa,14 hours left
1062,16000,dodge,2019,clean vehicle,48854.0,white,minnesota, usa,14 hours left
1063,18000,dodge,2019,clean vehicle,27288.0,white,minnesota, usa,14 hours left
1064,15900,dodge,2020,clean vehicle,5284.0,orange,pennsylvania, usa,2 days left
1065,6200,dodge,2016,clean vehicle,99988.0,silver,alabama, usa,21 hours left
1066,3700,dodge,2013,clean vehicle,84109.0,black,alabama, usa,21 hours left
1067,24000,dodge,2012,clean vehicle,88539.0,white,mississippi, usa,21 hours left
1068,20800,dodge,2013,clean vehicle,33739.0,gold,nevada, usa,2 days left
1069,18500,dodge,2012,clean vehicle,101017.0,white,mississippi, usa,21 hours left
1070,18300,dodge,2019,clean vehicle,13906.0,black,pennsylvania, usa,2 days left
1071,21000,dodge,2019,clean vehicle,20601.0,gray,pennsylvania, usa,3 days left
1072,1300,dodge,2013,salvage insurance,135561.0,white,tennessee, usa,2 days left
1073,11900,dodge,2019,clean vehicle,23421.0,gray,pennsylvania, usa,2 days left
1074,950,dodge,2012,salvage insurance,145174.0,white,maryland, usa,2 days left
1075,26800,dodge,2019,clean vehicle,21309.0,gray,pennsylvania, usa,2 days left
1076,800,dodge,2012,salvage insurance,217576.0,orange,north carolina, usa,2 days left
1077,21000,dodge,2019,clean vehicle,10350.0,white,pennsylvania, usa,2 days left
1078,1900,dodge,2012,salvage insurance,157636.0,orange,georgia, usa,2 days left
1079,33500,dodge,2019,clean vehicle,8605.0,white,pennsylvania, usa,3 days left
1080,900,dodge,2013,salvage insurance,139404.0,blue,connecticut, usa,2 days left
1081,21000,dodge,2019,clean vehicle,10170.0,gray,pennsylvania, usa,2 days left
1082,26800,dodge,2019,clean vehicle,22272.0,silver,pennsylvania, usa,2 days left
1083,5700,dodge,2016,clean vehicle,101906.0,blue,texas, usa,2 days left
1084,18500,dodge,2019,clean vehicle,27019.0,green,pennsylvania, usa,2 days left
1085,33000,dodge,2019,clean vehicle,10930.0,white,pennsylvania, usa,3 days left
1086,11000,dodge,2019,clean vehicle,73552.0,silver,texas, usa,2 days left
1087,15800,dodge,2019,clean vehicle,37107.0,blue,pennsylvania, usa,2 days left
1088,3600,dodge,2013,salvage insurance,124247.0,white,michigan, usa,2 days left
1089,16300,dodge,2019,clean vehicle,36993.0,white,pennsylvania, usa,2 days left
1090,2700,dodge,2015,clean vehicle,67133.0,white,texas, usa,2 days left
1091,12800,dodge,2019,clean vehicle,33580.0,no_color,pennsylvania, usa,2 days left
1092,9700,dodge,2015,clean vehicle,94140.0,black,texas, usa,2 days left
1093,18300,dodge,2019,clean vehicle,10447.0,silver,pennsylvania, usa,2 days left
1094,16000,dodge,2019,clean vehicle,10229.0,silver,illinois, usa,19 hours left
1095,21000,dodge,2019,clean vehicle,6269.0,gray,pennsylvania, usa,3 days left
1096,3700,dodge,2014,clean vehicle,98699.0,white,texas, usa,2 days left
1097,33000,dodge,2019,clean vehicle,10631.0,gray,illinois, usa,2 days left
1098,14700,dodge,2019,clean vehicle,44381.0,silver,pennsylvania, usa,2 days left
1099,33000,dodge,2019,clean vehicle,13960.0,silver,illinois, usa,2 days left
1100,15900,dodge,2019,clean vehicle,14051.0,white,pennsylvania, usa,2 days left
1101,33000,dodge,2019,clean vehicle,20800.0,gray,illinois, usa,2 days left
1102,33000,dodge,2019,clean vehicle,8873.0,gray,illinois, usa,2 days left
1103,32500,dodge,2019,clean vehicle,15502.0,black,illinois, usa,2 days left
1104,33000,dodge,2019,clean vehicle,9669.0,silver,illinois, usa,2 days left
1105,13000,dodge,2018,clean vehicle,50873.0,black,virginia, usa,8 days left
1106,33000,dodge,2019,clean vehicle,14117.0,white,illinois, usa,2 days left
1107,16500,dodge,2019,clean vehicle,46820.0,red,illinois, usa,19 hours left
1108,33000,dodge,2019,clean vehicle,7247.0,gray,illinois, usa,2 days left
1109,34500,dodge,2017,clean vehicle,40991.0,red,north carolina, usa,Listing Expired
1110,33500,dodge,2019,clean vehicle,9023.0,white,illinois, usa,2 days left
1111,48000,dodge,2018,clean vehicle,8047.0,white,pennsylvania, usa,3 days left
1112,54500,dodge,2019,clean vehicle,3966.0,red,illinois, usa,2 days left
1113,13200,dodge,2018,clean vehicle,41014.0,silver,pennsylvania, usa,3 days left
1114,31500,dodge,2018,clean vehicle,20907.0,white,illinois, usa,2 days left
1115,17400,dodge,2017,clean vehicle,89795.0,red,illinois, usa,2 days left
1116,26000,dodge,2017,clean vehicle,57158.0,white,illinois, usa,2 days left
1117,1700,dodge,2013,salvage insurance,126718.0,orange,texas, usa,2 days left
1118,11000,dodge,2013,clean vehicle,83976.0,white,illinois, usa,2 days left
1119,21000,dodge,2018,clean vehicle,12554.0,gray,texas, usa,10 days left
1120,5500,dodge,2015,clean vehicle,60707.0,gray,texas, usa,10 days left
1121,7500,dodge,2014,clean vehicle,40110.0,red,texas, usa,10 days left
1122,15800,dodge,2019,clean vehicle,28038.0,silver,michigan, usa,21 hours left
1123,16900,dodge,2019,clean vehicle,26643.0,red,michigan, usa,21 hours left
1124,25000,dodge,2019,clean vehicle,36127.0,white,michigan, usa,21 hours left
1125,18000,dodge,2019,salvage insurance,19983.0,black,massachusetts, usa,3 days left
1126,15600,dodge,2019,clean vehicle,29926.0,black,michigan, usa,21 hours left
1127,23800,dodge,2019,clean vehicle,36750.0,white,north carolina, usa,2 days left
1128,16800,dodge,2019,clean vehicle,27312.0,black,michigan, usa,21 hours left
1129,22700,dodge,2019,clean vehicle,49575.0,white,north carolina, usa,2 days left
1130,23300,dodge,2019,clean vehicle,30279.0,red,north carolina, usa,2 days left
1131,23500,dodge,2019,clean vehicle,25825.0,white,north carolina, usa,2 days left
1132,25500,dodge,2019,clean vehicle,32474.0,silver,north carolina, usa,2 days left
1133,21800,dodge,2019,clean vehicle,30585.0,white,north carolina, usa,2 days left
1134,22800,dodge,2019,clean vehicle,36203.0,gray,north carolina, usa,2 days left
1135,18200,dodge,2019,clean vehicle,29602.0,red,michigan, usa,21 hours left
1136,23500,dodge,2019,clean vehicle,28689.0,red,north carolina, usa,2 days left
1137,25700,dodge,2019,clean vehicle,31447.0,charcoal,north carolina, usa,2 days left
1138,15700,dodge,2019,clean vehicle,39148.0,white,north carolina, usa,2 days left
1139,17500,dodge,2018,clean vehicle,33495.0,silver,michigan, usa,21 hours left
1140,15700,dodge,2019,clean vehicle,35274.0,white,north carolina, usa,2 days left
1141,16500,dodge,2018,clean vehicle,48745.0,white,indiana, usa,21 hours left
1142,16100,dodge,2019,clean vehicle,31297.0,red,north carolina, usa,2 days left
1143,15600,dodge,2019,clean vehicle,38745.0,charcoal,north carolina, usa,2 days left
1144,15400,dodge,2019,clean vehicle,37704.0,gray,north carolina, usa,2 days left
1145,28200,dodge,2017,clean vehicle,27060.0,white,michigan, usa,21 hours left
1146,15300,dodge,2019,clean vehicle,40002.0,no_color,north carolina, usa,2 days left
1147,15900,dodge,2019,clean vehicle,34930.0,red,north carolina, usa,2 days left
1148,17700,dodge,2016,clean vehicle,22863.0,gray,indiana, usa,21 hours left
1149,15800,dodge,2019,clean vehicle,36876.0,white,north carolina, usa,2 days left
1150,15900,dodge,2019,clean vehicle,34264.0,charcoal,north carolina, usa,2 days left
1151,25300,dodge,2019,clean vehicle,17515.0,red,new mexico, usa,21 hours left
1152,16300,dodge,2019,clean vehicle,27071.0,silver,north carolina, usa,2 days left
1153,29500,dodge,2019,clean vehicle,14656.0,gray,new mexico, usa,21 hours left
1154,14500,dodge,2019,clean vehicle,35652.0,gray,north carolina, usa,2 days left
1155,15400,dodge,2019,clean vehicle,30055.0,no_color,north carolina, usa,2 days left
1156,15400,dodge,2019,clean vehicle,43088.0,charcoal,north carolina, usa,2 days left
1157,15100,dodge,2019,clean vehicle,33641.0,purple,north carolina, usa,2 days left
1158,15000,dodge,2019,clean vehicle,34797.0,black,north carolina, usa,2 days left
1159,15500,dodge,2019,clean vehicle,43943.0,gray,north carolina, usa,2 days left
1160,15000,dodge,2019,clean vehicle,35744.0,no_color,north carolina, usa,2 days left
1161,15200,dodge,2019,clean vehicle,31542.0,no_color,north carolina, usa,2 days left
1162,15700,dodge,2019,clean vehicle,26899.0,white,north carolina, usa,2 days left
1163,16100,dodge,2019,clean vehicle,29985.0,silver,north carolina, usa,2 days left
1164,16300,dodge,2018,clean vehicle,37009.0,silver,texas, usa,21 hours left
1165,16000,dodge,2019,clean vehicle,30731.0,white,north carolina, usa,2 days left
1166,16900,dodge,2019,clean vehicle,30062.0,silver,north carolina, usa,2 days left
1167,17000,dodge,2019,clean vehicle,28295.0,charcoal,north carolina, usa,2 days left
1168,17300,dodge,2019,clean vehicle,25534.0,silver,north carolina, usa,2 days left
1169,15900,dodge,2019,clean vehicle,29716.0,gray,north carolina, usa,2 days left
1170,15700,dodge,2019,clean vehicle,34294.0,silver,north carolina, usa,2 days left
1171,16900,dodge,2019,clean vehicle,27643.0,white,north carolina, usa,2 days left
1172,15500,dodge,2019,clean vehicle,35516.0,white,north carolina, usa,2 days left
1173,15100,dodge,2019,clean vehicle,40674.0,silver,north carolina, usa,2 days left
1174,15500,dodge,2019,clean vehicle,32494.0,white,north carolina, usa,2 days left
1175,15400,dodge,2019,clean vehicle,35047.0,red,north carolina, usa,2 days left
1176,16500,dodge,2019,clean vehicle,32898.0,silver,north carolina, usa,2 days left
1177,42500,dodge,2015,clean vehicle,13740.0,black,texas, usa,21 hours left
1178,16600,dodge,2019,clean vehicle,23132.0,charcoal,north carolina, usa,2 days left
1179,15200,dodge,2019,clean vehicle,37174.0,silver,north carolina, usa,2 days left
1180,15800,dodge,2019,clean vehicle,34023.0,charcoal,north carolina, usa,2 days left
1181,16900,dodge,2019,clean vehicle,30021.0,charcoal,north carolina, usa,2 days left
1182,11100,dodge,2017,clean vehicle,51469.0,gray,north carolina, usa,2 days left
